id,case_id,year,height,width,size_inchsqr,price_usd,meanprice_year,min_price,max_price,medianprice_year,cnt_mean,cnt_max,cnt_median,cot_mean,cot_max,cot_median,ranking,fest_biennal,private_inst,public_inst,solo_show,group_show,age,estimate_min_usd,estimate_max_usd,estimate_center_usd,log10_estimate_geo_mean_usd,estimate_range_usd,Country - Austria,Country - China,Country - Dutch,Country - France,Country - Germany,Country - Japan,Country - Others,Country - Swiss,Country - UK,Country - USA,Continent - East Asia,Continent - Europe,Continent - North America,Continent - Others,Tier - 1,Tier - 2,Tier - 3,Tier - 4,Living - Argentina,Living - Australia,Living - Austria,Living - Brazil,Living - China,Living - Denmark,Living - Dutch,Living - France,Living - Germany,Living - India,Living - Italia,Living - Japan,Living - Mexico,Living - Norway,Living - Others,Living - South Africa,Living - Sweden,Living - Swiss,Living - Taiwan,Living - UK,Living - USA,price_usd_prev_5_mean,price_usd_prev_5_median,price_usd_prev_5_max,price_usd_prev_10_mean,price_usd_prev_10_median,price_usd_prev_10_max,price_same_size_prev_5_max,price_same_size_prev_5_mean,price_same_size_prev_5_median,price_same_size_prev_10_max,price_same_size_prev_10_mean,price_same_size_prev_10_median,matched_genre,matched_country,gender_NA,gender_female,gender_male,edu_NA,edu_abroad,edu_both,edu_domestic,degree_NA,grad,no_degree,undergrad,elite_school,elite_school_NA,non_elite_school,elite_award_not_received,elite_award_received,artwork_order,cnt_min,cot_min,Genre___Photography,Genre___Print,Genre___Sculpture,Genre___Painting,Genre___Others,price_usd_prev_5_min,price_usd_prev_10_min,price_same_size_prev_5_min,price_same_size_prev_10_min,eventdate,train
3249,23483,2011,29.13,28.15,820.00946,5561,90.27654,1.3382796,1359.7444,12.657895,10.444362,27.868717,7.5845523,105.31923,1359.7444,14.642462,34,9,45,54,9,44,46,7944.285714,9533.142857,8738.714286,3.939645478,1588.857143,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135900.6,9375,602500,121532.4,8983.5,602500,121291.8059,54093.03549,39295.62741,392843.8672,81505.84771,26635.77975,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,933,4.660646,1.3382796,0,0,0,1,1,3878,3878,1219.381127,1219.381127,18/05/2011,0
3250,28344,2011,44.29,29.72,1316.2988,11440,48.148506,0.5038015,762.3038,17.818033,9.46002,16.680588,9.505325,40.834904,612.84265,17.604504,108,0,27,23,5,41,74,6355.555556,7944.444444,7150,3.851608526,1588.888889,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29392,12172,86500,26133.5,16250,86500,124194.2134,39203.56662,16334.36644,124194.2134,40607.03828,21068.73585,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1487,4.2451158,0.731063,0,0,0,1,1,5728,5728,3935.460675,3935.460675,18/05/2011,0
3251,28343,2011,17.32,22.64,392.1248,6356,48.148506,0.5038015,762.3038,17.818033,9.46002,16.680588,9.505325,40.834904,612.84265,17.604504,108,0,27,23,5,41,74,7945,11123,9534,3.973157919,3178,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34370.8,31250,86500,35947.9,25625,104500,36997.39837,17429.04427,10992.87174,70670.51955,18677.26975,9057.328432,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1489,4.2451158,0.731063,0,0,0,1,1,3336,3336,1731.016343,1172.371904,18/05/2011,0
3252,55834,2011,22.24,45.28,1007.02716,10328,22.421425,0.73165137,127.354866,3.8925564,4.875728,7.850831,4.875728,3.9264355,7.850831,2.9771428,422,0,4,8,0,11,78,12711.38462,15889.23077,14300.30769,4.152647866,3177.846154,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,158700,13750,446500,128445.6,15625,446500,128249.809,41728.43756,2623.354794,128249.809,33633.07473,12254.79246,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,282,1.900625,1.900625,0,0,1,0,0,9375,5206,1219.018159,1219.018159,18/05/2011,0
3253,55833,2011,40,40,1600,3972,22.421425,0.73165137,127.354866,3.8925564,4.875728,7.850831,4.875728,3.9264355,7.850831,2.9771428,422,0,4,8,0,11,78,4766.4,5560.8,5163.6,3.711663881,794.4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,158015.6,10328,446500,86028.4,13750,446500,203767.7856,68249.33997,12561.3296,203767.7856,50156.29501,12148.5064,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,283,1.900625,1.900625,0,0,0,1,1,9375,5206,1936.81872,1936.81872,18/05/2011,0
3254,52299,2011,41.73,31.5,1314.495,118235,18.194471,1.1878637,459.84457,8.755358,11.397763,68.856865,8.132793,18.194471,459.84457,8.755358,155,0,15,17,7,25,73,20050.75404,31508.32778,25779.54091,4.400278032,11457.57374,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31988.4,28240,70600,25055.8,19635,70600,21113.66976,10038.54449,7639.068731,21113.66976,9094.582899,7217.923922,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,331,1.9195737,1.1878637,1,0,0,0,0,1729,1729,4201.445442,4201.445442,19/05/2011,0
3255,83014,2011,16.54,23.35,386.209,127293,308.21475,2.4830189,1319.7006,189.9421,252.31415,252.31415,252.31415,404.26105,1319.7006,315.3662,378,0,6,9,0,15,52,100253.2628,114575.1575,107414.2102,5.030094489,14321.89469,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21306.4,17500,50550,88766,41368,280259,196368.4179,70979.30311,6441.73285,490286.1848,143371.1382,77870.90356,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,170,252.31415,16.679396,0,0,1,0,0,2858,2858,958.9642464,958.9642464,19/05/2011,0
3256,53849,2011,110.24,98.43,10850.923,36707,5.814905,2.314179,11.75564,5.6293554,6.515051,11.75564,5.839946,5.814905,11.75564,5.6293554,854,0,6,7,2,11,59,22915.02146,37236.90987,30075.96567,4.465546951,14321.88841,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22430.4,27162,37831,16012.4,13780.5,37831,75644.62175,57097.42965,63368.80437,75644.62175,48415.21574,43782.954,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,47,2.5896416,2.314179,1,0,0,0,0,4942,4942,27330.10257,27330.10257,19/05/2011,0
3257,53850,2011,37.4,57.48,2149.752,15217,5.814905,2.314179,11.75564,5.6293554,6.515051,11.75564,5.839946,5.814905,11.75564,5.6293554,854,0,6,7,2,11,59,11457.50588,17186.25882,14321.88235,4.147135718,5728.752941,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24339.4,28804,37831,19160.1,17226,37831,14986.48335,10442.13915,12554.43559,14986.48335,9542.113231,8674.146239,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,46,2.5896416,2.314179,1,0,0,0,0,4942,613,5414.557145,5299.582819,19/05/2011,0
3258,72884,2011,35.83,27.56,987.47485,38869,12.066948,1.473353,71.45491,8.623029,21.735228,40.156086,20.090878,12.310737,71.45491,8.884623,154,0,19,20,11,27,70,25778.99779,35804.1636,30791.58069,4.482599781,10025.16581,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13930,6494,52256,12052.5,6494,52256,75006.81215,21375.18141,11791.23179,75006.81215,13193.5916,4803.69973,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,287,9.262135,1.473353,1,0,0,0,0,1718,1718,2372.133809,2121.589419,19/05/2011,0
3259,23489,2011,11.02,10.04,110.6408,51201,90.27654,1.3382796,1359.7444,12.657895,203.98051,401.48975,148.15187,105.31923,1359.7444,14.642462,34,9,45,54,9,44,46,40101.48252,45830.26573,42965.87413,4.632156402,5728.783217,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27302.4,6205,91059,16949.9,6011,91059,8417.883986,2681.972778,263.2202608,8417.883986,2132.842224,700.8778192,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,935,39.914433,1.3382796,1,0,0,0,0,3490,3490,148.0683256,148.0683256,19/05/2011,0
3260,94200,2011,42.52,28.74,1222.0248,10741,33.072483,1.5518395,130.0651,12.45564,6.9975166,7.266037,6.9975166,38.491863,129.49263,6.9975166,216,0,9,16,2,23,58,8592.8,11457.06667,10024.93333,3.996604072,2864.266667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38194.8,36580,62500,61655.4,36215,302500,158942.7778,67922.28377,48529.02808,237386.2239,72783.3831,56790.52674,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,198,6.7289963,1.6999576,0,1,0,0,0,28125,4620,17604.108,2926.085103,19/05/2011,0
3261,94201,2011,36.22,67.32,2438.3306,23144,33.072483,1.5518395,130.0651,12.45564,6.9975166,7.266037,6.9975166,38.491863,129.49263,6.9975166,216,0,9,16,2,23,58,7160.891089,10025.24752,8593.069307,3.928031086,2864.356436,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40066,36580,62500,60134,36215,302500,317141.7133,159380.9993,136988.5195,473661.495,144043.6136,113315.2774,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,199,6.7289963,1.6999576,0,0,0,1,1,10741,4620,16407.51759,5838.47631,19/05/2011,0
3262,42136,2011,16.34,11.02,180.0668,6366,27.06218,27.06218,27.06218,27.06218,27.06218,27.06218,27.06218,27.06218,27.06218,27.06218,1391,0,3,9,1,11,57,5728.683915,7160.854893,6444.769404,3.806509867,1432.170979,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,3,27.06218,27.06218,0,0,1,0,0,2369,2369,424.7729895,424.7729895,19/05/2011,0
3263,34018,2011,66.93,51.18,3425.4775,35375,8.748294,6.7237577,12.86015,7.905467,7.7203293,8.508022,7.824769,8.748294,12.86015,7.905467,304,0,11,10,3,18,41,28643.7247,37236.84211,32940.2834,4.514001167,8593.117409,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42131.4,40335,93613,26820.8,20577.5,93613,44052.15447,29073.47282,27932.73428,109288.5682,31339.13257,27229.93762,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,29,6.7237577,6.7237577,1,0,0,0,0,9050,4097,10613.00005,2227.224061,19/05/2011,0
3264,12124,2011,20.08,28.54,573.0832,62071,58.47353,3.4300137,331.9347,40.569603,54.316105,135.82396,42.9466,59.022877,331.9347,41.39001,49,5,39,44,5,38,82,31508.12183,45829.99539,38669.05861,4.579786165,14321.87356,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49057,43206,79211,29510.6,19022,79211,44366.6056,29718.54651,31378.11328,44366.6056,21695.94148,20371.84239,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,441,3.4300137,3.4300137,1,0,0,0,0,36005,4443,18527.86582,4286.241521,19/05/2011,0
3265,99549,2011,16.34,20.87,341.0158,5576,8.962504,2.0612965,48.07086,6.0240035,7.855928,16.58785,5.775359,8.962504,48.07086,6.0240035,823,0,7,7,2,12,58,2863.893169,4009.450437,3436.671803,3.530020831,1145.557268,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8099.2,5195,17902,11112.4,5424,52479,4086.176809,2992.324503,3022.208195,6999.194474,3133.351611,2806.423849,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,155,2.376195,2.0612965,0,0,1,0,0,2435,556,2126.03112,368.1366502,19/05/2011,0
3266,23488,2011,17.91,17.91,320.7681,31880,90.27654,1.3382796,1359.7444,12.657895,203.98051,401.48975,148.15187,105.31923,1359.7444,14.642462,34,9,45,54,9,44,46,17185.98383,25778.97574,21482.47978,4.323220028,8592.991914,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22261,6205,91059,19386.9,6011,91059,12803.27684,3387.944845,763.1241181,39527.9848,7695.801808,2031.974158,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,937,39.914433,1.3382796,1,0,0,0,0,3490,3490,429.2774046,429.2774046,19/05/2011,0
3267,52302,2011,36.61,27.56,1008.9716,28386,18.194471,1.1878637,459.84457,8.755358,11.397763,68.856865,8.132793,18.194471,459.84457,8.755358,155,0,15,17,7,25,73,17186.27649,25779.41473,21482.84561,4.323227424,8593.138244,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55890.8,57608,118235,43773.9,33535,118235,69474.62125,20459.27653,8315.027781,69474.62125,13869.35985,7297.021143,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,332,1.9195737,1.1878637,1,0,0,0,0,1729,1729,4485.484145,3224.918414,19/05/2011,0
3268,21316,2011,5.12,8.46,43.3152,22213,96.608536,4.004008,392.58734,63.387672,392.58734,392.58734,392.58734,392.58734,392.58734,392.58734,137,0,12,18,0,29,82,17186.0735,18618.24629,17902.1599,4.252557718,1432.172792,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26823.4,15000,52500,34714.8,16883,116500,7520.595536,3059.910649,2745.64969,14253.42966,3829.818667,2060.209672,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,157,392.58734,392.58734,0,0,1,0,0,5625,543,173.4344073,58.34903962,19/05/2011,0
3269,54174,2011,38.98,26.77,1043.4946,15217,19.01402,2.3922052,66.24168,9.13655,7.5305142,11.16345,7.5305142,19.01402,66.24168,9.13655,127,0,16,23,6,33,71,10741.41176,11457.50588,11099.45882,4.045075727,716.0941176,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52577.6,62500,98500,57627.9,51562.5,122500,208466.7842,50417.67251,12426.20083,208466.7842,40288.15536,11715.73336,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,71,3.897578,2.3922052,1,0,0,0,0,23750,4456,7742.247837,3482.887996,19/05/2011,0
3270,54175,2011,39.17,27.36,1071.6912,5456,19.01402,2.3922052,66.24168,9.13655,7.5305142,11.16345,7.5305142,19.01402,66.24168,9.13655,127,0,16,23,6,33,71,4582.467192,5441.67979,5012.073491,3.698416173,859.2125984,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75986.4,72682,122500,57948,51562.5,122500,214099.8316,54052.06299,15537.19254,214099.8316,41359.51527,12032.30792,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,72,3.897578,2.3922052,0,0,1,0,0,15217,6238,9337.556475,5007.000229,19/05/2011,0
3271,12127,2011,20.08,15.75,316.26,23144,58.47353,3.4300137,331.9347,40.569603,54.316105,135.82396,42.9466,59.022877,331.9347,41.39001,49,5,39,44,5,38,82,17186.13861,25779.20792,21482.67327,4.32322394,8593.069307,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30579,12355,79211,24832.5,15330.5,79211,24484.02376,12329.32779,10224.73324,37412.71675,14879.33058,9782.576458,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,442,3.4300137,3.4300137,0,0,1,0,0,36005,4443,10224.73324,2365.39257,19/05/2011,0
3272,52303,2011,78.74,118.11,9299.981,100117,18.194471,1.1878637,459.84457,8.755358,11.397763,68.856865,8.132793,18.194471,459.84457,8.755358,155,0,15,17,7,25,73,45829.96924,57287.46155,51558.7154,4.709604572,11457.49231,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41515.4,28240,118235,34931.1,24014,118235,640367.5362,188286.4667,75179.19571,640367.5362,123571.7511,56692.14059,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,333,1.9195737,1.1878637,1,0,0,0,0,28386,1729,41343.99553,29724.99917,19/05/2011,0
3273,99548,2011,16.14,21.06,339.9084,2788,8.962504,2.0612965,48.07086,6.0240035,7.855928,16.58785,5.775359,8.962504,48.07086,6.0240035,823,0,7,7,2,12,58,2863.893169,4009.450437,3436.671803,3.530020831,1145.557268,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8515.6,5195,17902,11068.4,5424,52479,6976.465592,3951.100442,3574.607939,6976.465592,3423.017909,3293.500973,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,157,2.376195,2.0612965,0,0,1,0,0,4870,2435,3012.394007,805.6122761,19/05/2011,0
3274,18703,2011,34.45,24.8,854.36,13012,19.535347,1.3299124,82.02058,11.659019,20.18726,82.02058,13.051184,19.535347,82.02058,11.659019,1259,0,4,7,2,9,71,8592.559982,12888.83997,10740.69998,4.022168202,4296.279991,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,11153.4,4470,40595,7226.8,3094,40595,17896.431,10111.83227,9877.71945,17896.431,10324.30273,9877.71945,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,193,1.3299124,1.3299124,1,0,0,0,0,2824,2824,1136.223958,1136.223958,19/05/2011,0
3275,99550,2011,35.43,32.28,1143.6804,17902,8.962504,2.0612965,48.07086,6.0240035,7.855928,16.58785,5.775359,8.962504,48.07086,6.0240035,823,0,7,7,2,12,58,11457.28,18618.08,15037.68,4.164508209,7160.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6065.8,5195,12176,9481.9,5032.5,52479,23473.52098,11095.48285,10135.71887,23473.52098,11128.96437,9978.012201,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,156,2.376195,2.0612965,1,0,0,0,0,2435,556,10135.71887,1234.636845,19/05/2011,0
3276,12128,2011,20.08,28.74,577.0992,41276,58.47353,3.4300137,331.9347,40.569603,54.316105,135.82396,42.9466,59.022877,331.9347,41.39001,49,5,39,44,5,38,82,35804.99653,50126.99514,42965.99584,4.627007654,14321.99861,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41955.4,43206,79211,26959.1,15330.5,79211,44677.51384,28879.37637,26360.85672,54018.0202,24089.98214,20514.60232,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,439,3.4300137,3.4300137,1,0,0,0,0,5768,4443,8537.454365,4316.278252,19/05/2011,0
3277,12125,2011,28.74,40.16,1154.1984,58448,58.47353,3.4300137,331.9347,40.569603,54.316105,135.82396,42.9466,59.022877,331.9347,41.39001,49,5,39,44,5,38,82,42965.93972,57287.91963,50126.92967,4.695593683,14321.97991,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32736.8,23144,79211,25361.1,15330.5,79211,89355.02767,52225.13412,52721.71343,136538.6006,57359.52414,45018.56042,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,440,3.4300137,3.4300137,1,0,0,0,0,5768,4443,37315.4074,8632.556504,19/05/2011,0
3278,83491,2011,35.43,23.62,836.8566,10741,5.595939,2.2842946,9.826056,6.3748727,5.595939,9.826056,6.3748727,5.595939,9.826056,6.3748727,656,0,8,8,3,14,52,8592.8,11457.06667,10024.93333,3.996604072,2864.266667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8340.6,6722,15114,8540.4,8244.5,15114,7963.499789,4956.827589,5018.185078,7963.499789,4728.545979,5013.770032,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,36,2.2842946,2.2842946,1,0,0,0,0,4942,4153,2007.394706,467.5514058,19/05/2011,0
3279,51352,2011,15.75,19.69,310.11752,30133,39.839268,6.572102,74.384705,46.14221,74.384705,74.384705,74.384705,38.21429,74.384705,36.21264,1235,0,3,7,0,10,67,21482.65209,35804.42015,28643.53612,4.44301227,14321.76806,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23157.8,15699,42500,15862.8,13795,42500,33995.14457,14257.03914,9673.605583,33995.14457,8803.726572,7556.341169,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,24,74.384705,6.572102,1,0,0,0,0,2426,2426,6125.171763,2688.912722,19/05/2011,0
3280,51519,2011,47.24,35.43,1673.7133,31880,8.327717,2.826236,18.996725,6.1018267,8.239947,18.996725,6.1018267,8.327717,18.996725,6.1018267,441,0,10,8,2,16,52,15753.81851,21482.47978,18618.14915,4.264735125,5728.661276,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31427.4,5295,90012,24046.4,10438,90012,24477.37748,10421.33225,7260.992582,31795.07129,14637.57108,8478.990572,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,90,2.826236,2.826236,1,0,0,0,0,3530,3530,7260.992582,4730.308782,19/05/2011,0
3281,51520,2011,47.24,31.5,1488.06,24891,8.327717,2.826236,18.996725,6.1018267,8.239947,18.996725,6.1018267,8.327717,18.996725,6.1018267,441,0,10,8,2,16,52,15753.79747,21482.45109,18618.12428,4.264734545,5728.653625,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36744.4,31880,90012,26470.5,15443.5,90012,21762.27335,12565.68687,7738.401572,28268.2666,12413.67697,7538.475503,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,91,2.826236,2.826236,1,0,0,0,0,3530,3530,6455.581503,4205.608742,19/05/2011,0
3282,83921,2011,21.85,33.86,739.841,7161,16.292587,4.786448,46.56184,11.812773,7.4097004,7.4097004,7.4097004,7.4097004,7.4097004,7.4097004,1003,0,4,6,3,7,56,6444.9,7161,6802.95,3.832094928,716.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,124250,43750,434500,98436.7,36157.5,434500,34448.35827,12905.01394,9161.894268,61428.52473,15432.49855,9113.91151,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,79,7.4097004,7.4097004,0,0,1,0,0,4375,3250,3413.752887,3413.752887,19/05/2011,0
3283,23487,2011,46.3,37.72,1746.436,91059,90.27654,1.3382796,1359.7444,12.657895,203.98051,401.48975,148.15187,105.31923,1359.7444,14.642462,34,9,45,54,9,44,46,71609.78295,85931.73954,78770.76125,4.89456298,14321.95659,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5161.4,5561,6673,70531,6011,602500,13431.97899,6317.504634,4154.862757,258324.308,60761.76126,11063.17249,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,936,39.914433,1.3382796,1,0,0,0,0,3490,3490,2337.219672,2337.219672,19/05/2011,0
3284,35391,2011,55.12,71.65,3949.348,711364,130.04674,19.015182,587.8217,80.72843,112.73083,421.35962,68.705185,130.04674,587.8217,80.72843,830,0,12,5,3,14,81,422759.9049,563679.8732,493219.8891,5.68856316,140919.9683,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78525,32778,160947,108760.4,90192,270664,627044.3009,301567.4835,186609.6155,627044.3009,295312.8632,212077.1954,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,176,19.015182,19.015182,1,0,0,0,0,26591,4879,73505.12675,73505.12675,24/05/2011,0
3285,35392,2011,19.69,27.17,534.9773,21983,130.04674,19.015182,587.8217,80.72843,112.73083,421.35962,68.705185,130.04674,587.8217,80.72843,830,0,12,5,3,14,81,16910,22546.66667,19728.33333,4.290612976,5636.666667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74560.2,32778,160947,176741.4,154276.5,693459,84939.20188,38168.82374,25278.07331,157532.2511,53301.83121,43504.75286,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,177,19.015182,19.015182,0,0,1,0,0,27318,4879,20617.06058,9956.978783,24/05/2011,0
3286,112771,2011,17.95,20.87,374.61652,91118,180.59456,10.571406,1081.402,94.675896,186.19841,186.19841,186.19841,112.58315,212.37267,118.431046,51,8,34,42,8,32,82,56367.46056,84551.19084,70459.3257,4.839074099,28183.73028,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93922,92500,206500,253144.3,107500,902500,70653.55227,48197.91766,35796.16314,308396.1946,92185.55925,52193.41293,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,418,186.19841,14.525279,1,0,0,0,0,18750,9833,32257.44559,5441.409471,24/05/2011,0
